"id","fecha","edad","perfil","objetivo","razon","monto ARS","Instrumento"
"5464","26/12/2024","entre 36 y 45 años","Conservador","Inversión","Aprendizaje","78763","Bonos"
"5465","15/02/2024","más de 46 años","Moderado","Aumentar ingresos","Vehículo","97498","Acciones"
"5466","29/04/2024","entre 36 y 45 años","Agresivo","Otro","Vacaciones","82762","Bonos"
"5467","27/04/2024","entre 36 y 45 años","Moderado","Otro","Educación","34889","Fondos"
"5468","16/04/2024","entre 36 y 45 años","Conservador","Ahorro","Sin motivo específico","39095","Bonos"
"5469","11/11/2024","menos de 25 años","Moderado","Otro","Vivienda","84321","Acciones"
"5470","24/01/2025","más de 46 años","Agresivo","Otro","Proyecto personal","95220","Bonos"
"5471","20/05/2024","menos de 25 años","Agresivo","Retiro","Educación","34738","ETF"
"5472","17/06/2024","menos de 25 años","Moderado","Aumentar ingresos","Vehículo","71790","Bonos"
"5473","23/07/2024","menos de 25 años","Agresivo","Aumentar ingresos","Sin motivo específico","75100","Acciones"
"5474","12/10/2024","más de 46 años","Moderado","Retiro","Vacaciones","74133","Fondos"
"5475","22/04/2024","entre 36 y 45 años","Conservador","Otro","Proyecto personal","69802","ETF"
"5476","03/03/2024","entre 26 y 35 años","Moderado","Aumentar ingresos","Vacaciones","74037","Acciones"
"5477","21/06/2024","más de 46 años","Conservador","Aumentar ingresos","Sin motivo específico","59589","Fondos"
"5478","28/04/2024","entre 36 y 45 años","Conservador","Aumentar ingresos","Proyecto personal","49891","ETF"
"5479","13/01/2025","más de 46 años","Moderado","Inversión","Vacaciones","26687","Acciones"
"5480","23/04/2024","entre 36 y 45 años","Agresivo","Ahorro","Aprendizaje","32461","Bonos"
"5481","20/04/2024","entre 36 y 45 años","Conservador","Aumentar ingresos","Aprendizaje","44265","Fondos"
"5482","22/06/2024","menos de 25 años","Conservador","Ahorro","Proyecto personal","84879","Bonos"
"5483","21/10/2024","más de 46 años","Moderado","Inversión","Educación","52158","Bonos"
"5484","10/06/2024","entre 36 y 45 años","Conservador","Ahorro","Proyecto personal","41452","Fondos"
"5485","17/11/2024","más de 46 años","Conservador","Inversión","Educación","41187","Fondos"
"5486","21/02/2024","entre 36 y 45 años","Agresivo","Ahorro","Vivienda","32530","Acciones"
"5487","11/09/2024","más de 46 años","Agresivo","Otro","Educación","70870","Fondos"
"5488","14/11/2024","entre 36 y 45 años","Moderado","Inversión","Aprendizaje","97825","Acciones"
"5489","26/02/2024","más de 46 años","Moderado","Otro","Proyecto personal","38218","Acciones"
"5490","12/12/2024","menos de 25 años","Conservador","Aumentar ingresos","Proyecto personal","89474","ETF"
"5491","14/02/2024","menos de 25 años","Moderado","Ahorro","Proyecto personal","48493","Bonos"
"5492","12/04/2024","entre 26 y 35 años","Agresivo","Inversión","Vehículo","98677","Fondos"
"5493","26/05/2024","más de 46 años","Moderado","Retiro","Aprendizaje","37468","ETF"
"5494","21/10/2024","más de 46 años","Moderado","Retiro","Sin motivo específico","41112","Acciones"
"5495","26/06/2024","entre 36 y 45 años","Moderado","Inversión","Sin motivo específico","79253","Acciones"
"5496","12/03/2024","menos de 25 años","Moderado","Aumentar ingresos","Vivienda","97285","Fondos"
"5497","06/05/2024","más de 46 años","Conservador","Ahorro","Vivienda","67139","Acciones"
"5498","01/10/2024","entre 26 y 35 años","Moderado","Inversión","Sin motivo específico","64696","ETF"
"5499","07/05/2024","menos de 25 años","Agresivo","Aumentar ingresos","Sin motivo específico","65211","Acciones"
"5500","06/11/2024","entre 36 y 45 años","Conservador","Retiro","Proyecto personal","93696","Fondos"
"5501","05/06/2024","entre 36 y 45 años","Moderado","Otro","Vehículo","70440","Bonos"
"5502","21/11/2024","menos de 25 años","Moderado","Aumentar ingresos","Vacaciones","41003","Acciones"
"5503","25/11/2024","menos de 25 años","Agresivo","Aumentar ingresos","Vehículo","78521","ETF"
"5504","20/12/2024","más de 46 años","Moderado","Otro","Educación","77117","Bonos"
"5505","15/09/2024","más de 46 años","Agresivo","Inversión","Sin motivo específico","90086","Acciones"
"5506","17/05/2024","menos de 25 años","Moderado","Aumentar ingresos","Vehículo","94521","ETF"
"5507","17/08/2024","entre 36 y 45 años","Agresivo","Inversión","Vivienda","42560","Acciones"
"5508","09/04/2024","entre 36 y 45 años","Conservador","Aumentar ingresos","Vehículo","32222","Bonos"
"5509","07/01/2025","entre 36 y 45 años","Moderado","Aumentar ingresos","Vacaciones","33822","Bonos"
"5510","07/10/2024","más de 46 años","Conservador","Otro","Vacaciones","82865","Fondos"
"5511","05/03/2024","más de 46 años","Conservador","Ahorro","Sin motivo específico","41795","Acciones"
"5512","04/04/2024","entre 26 y 35 años","Moderado","Aumentar ingresos","Educación","45611","ETF"
"5513","11/08/2024","menos de 25 años","Moderado","Retiro","Proyecto personal","95568","ETF"
"5514","03/07/2024","entre 26 y 35 años","Conservador","Retiro","Proyecto personal","77614","Bonos"
"5515","05/11/2024","entre 36 y 45 años","Moderado","Retiro","Sin motivo específico","55824","Acciones"
"5516","14/10/2024","menos de 25 años","Moderado","Retiro","Educación","24098","Acciones"
"5517","03/07/2024","entre 26 y 35 años","Moderado","Aumentar ingresos","Aprendizaje","35412","Acciones"
"5518","15/02/2024","menos de 25 años","Agresivo","Retiro","Sin motivo específico","50292","Bonos"
"5519","12/06/2024","menos de 25 años","Moderado","Otro","Educación","71463","Acciones"
"5520","12/10/2024","menos de 25 años","Conservador","Inversión","Vacaciones","79334","Bonos"
"5521","07/01/2025","entre 26 y 35 años","Agresivo","Retiro","Vivienda","89059","ETF"
"5522","01/04/2024","entre 36 y 45 años","Agresivo","Ahorro","Vacaciones","47108","Acciones"
"5523","17/09/2024","entre 36 y 45 años","Moderado","Inversión","Educación","34057","Bonos"
"5524","28/11/2024","menos de 25 años","Conservador","Ahorro","Vacaciones","39147","ETF"
"5525","01/05/2024","entre 26 y 35 años","Agresivo","Otro","Vehículo","38842","Fondos"
"5526","16/05/2024","menos de 25 años","Conservador","Otro","Educación","36361","ETF"
"5527","25/12/2024","más de 46 años","Conservador","Retiro","Vehículo","83248","Bonos"
"5528","17/04/2024","entre 36 y 45 años","Agresivo","Otro","Aprendizaje","65097","ETF"
"5529","21/03/2024","menos de 25 años","Agresivo","Ahorro","Proyecto personal","82727","ETF"
"5530","12/05/2024","entre 36 y 45 años","Agresivo","Ahorro","Educación","69355","Fondos"
"5531","05/09/2024","más de 46 años","Moderado","Aumentar ingresos","Vivienda","39448","ETF"
"5532","23/10/2024","entre 26 y 35 años","Moderado","Retiro","Educación","25715","Bonos"
"5533","20/05/2024","entre 26 y 35 años","Agresivo","Aumentar ingresos","Educación","67767","Acciones"
"5534","24/10/2024","más de 46 años","Moderado","Retiro","Sin motivo específico","67826","Fondos"
"5535","06/05/2024","entre 36 y 45 años","Agresivo","Aumentar ingresos","Sin motivo específico","31862","Acciones"
"5536","15/11/2024","menos de 25 años","Conservador","Otro","Sin motivo específico","37544","Fondos"
"5537","26/02/2024","más de 46 años","Conservador","Inversión","Aprendizaje","32332","ETF"
"5538","05/11/2024","más de 46 años","Moderado","Aumentar ingresos","Sin motivo específico","80542","ETF"
"5539","24/06/2024","entre 36 y 45 años","Agresivo","Retiro","Proyecto personal","31459","Acciones"
"5540","08/11/2024","más de 46 años","Agresivo","Aumentar ingresos","Educación","56818","Bonos"
"5541","02/01/2025","menos de 25 años","Agresivo","Retiro","Vivienda","74810","Fondos"
"5542","17/12/2024","entre 26 y 35 años","Moderado","Aumentar ingresos","Vacaciones","97429","Acciones"
"5543","15/01/2025","entre 26 y 35 años","Moderado","Ahorro","Aprendizaje","27959","ETF"
"5544","13/08/2024","menos de 25 años","Agresivo","Ahorro","Proyecto personal","56261","Fondos"
"5545","01/07/2024","entre 36 y 45 años","Moderado","Aumentar ingresos","Vacaciones","47492","ETF"
"5546","08/03/2024","menos de 25 años","Moderado","Retiro","Vacaciones","79113","ETF"
"5547","17/09/2024","más de 46 años","Conservador","Inversión","Vacaciones","89418","Acciones"
"5548","22/08/2024","entre 36 y 45 años","Moderado","Ahorro","Proyecto personal","35859","ETF"
"5549","19/03/2024","entre 26 y 35 años","Moderado","Retiro","Proyecto personal","81944","Bonos"
"5550","27/02/2024","entre 26 y 35 años","Moderado","Retiro","Vacaciones","29598","Bonos"
"5551","26/05/2024","más de 46 años","Agresivo","Otro","Vacaciones","92381","Acciones"
"5552","17/05/2024","más de 46 años","Moderado","Inversión","Proyecto personal","35184","Bonos"
"5553","20/04/2024","menos de 25 años","Conservador","Retiro","Educación","98638","Bonos"
"5554","30/05/2024","entre 26 y 35 años","Agresivo","Otro","Aprendizaje","72128","Acciones"
"5555","19/08/2024","más de 46 años","Moderado","Ahorro","Vacaciones","49359","ETF"
"5556","31/01/2024","más de 46 años","Moderado","Aumentar ingresos","Proyecto personal","30579","Bonos"
"5557","07/03/2024","menos de 25 años","Moderado","Inversión","Aprendizaje","86629","Fondos"
"5558","21/07/2024","entre 36 y 45 años","Conservador","Aumentar ingresos","Sin motivo específico","46410","Bonos"
"5559","25/05/2024","más de 46 años","Moderado","Ahorro","Vacaciones","31435","Bonos"
"5560","07/10/2024","entre 36 y 45 años","Conservador","Aumentar ingresos","Proyecto personal","54891","Fondos"
"5561","09/09/2024","entre 26 y 35 años","Moderado","Retiro","Sin motivo específico","93991","ETF"
"5562","15/02/2024","entre 26 y 35 años","Conservador","Ahorro","Vivienda","28568","Fondos"
"5563","26/04/2024","más de 46 años","Conservador","Otro","Vacaciones","63410","Acciones"
"5564","11/05/2024","entre 26 y 35 años","Moderado","Inversión","Vehículo","82511","Bonos"
"5565","22/09/2024","entre 26 y 35 años","Conservador","Ahorro","Vivienda","81456","Acciones"
"5566","30/09/2024","más de 46 años","Moderado","Ahorro","Aprendizaje","52052","ETF"
"5567","17/09/2024","entre 26 y 35 años","Agresivo","Aumentar ingresos","Aprendizaje","66247","ETF"
"5568","18/03/2024","entre 26 y 35 años","Agresivo","Ahorro","Vacaciones","98069","Fondos"
"5569","10/04/2024","más de 46 años","Moderado","Retiro","Vivienda","42325","Acciones"
"5570","20/03/2024","entre 26 y 35 años","Moderado","Inversión","Sin motivo específico","20539","Bonos"
"5571","16/05/2024","entre 36 y 45 años","Moderado","Inversión","Vivienda","79236","Bonos"
"5572","12/05/2024","menos de 25 años","Moderado","Otro","Vehículo","53496","ETF"
"5573","05/10/2024","entre 26 y 35 años","Agresivo","Ahorro","Aprendizaje","60202","ETF"
"5574","22/09/2024","menos de 25 años","Moderado","Otro","Vivienda","78194","Bonos"
"5575","01/08/2024","menos de 25 años","Conservador","Otro","Vehículo","38213","ETF"
"5576","19/06/2024","entre 26 y 35 años","Moderado","Inversión","Vivienda","78150","ETF"
"5577","10/10/2024","entre 26 y 35 años","Agresivo","Otro","Proyecto personal","34947","ETF"
"5578","28/04/2024","menos de 25 años","Moderado","Ahorro","Vehículo","96973","Bonos"
"5579","07/04/2024","entre 26 y 35 años","Conservador","Retiro","Educación","79736","Bonos"
"5580","27/05/2024","entre 26 y 35 años","Agresivo","Inversión","Vacaciones","71713","Fondos"
"5581","10/11/2024","menos de 25 años","Agresivo","Inversión","Aprendizaje","28661","ETF"
"5582","12/07/2024","entre 26 y 35 años","Agresivo","Ahorro","Educación","38286","Bonos"
"5583","31/07/2024","más de 46 años","Conservador","Retiro","Sin motivo específico","24559","ETF"
"5584","25/12/2024","más de 46 años","Moderado","Otro","Vivienda","89586","ETF"
"5585","04/09/2024","entre 36 y 45 años","Agresivo","Retiro","Aprendizaje","76263","Bonos"
"5586","29/03/2024","menos de 25 años","Moderado","Inversión","Vivienda","89143","Bonos"
"5587","12/03/2024","menos de 25 años","Conservador","Retiro","Vacaciones","45559","ETF"
"5588","18/10/2024","entre 26 y 35 años","Moderado","Inversión","Vehículo","33982","ETF"
"5589","06/02/2024","entre 26 y 35 años","Conservador","Aumentar ingresos","Sin motivo específico","50902","ETF"
"5590","24/10/2024","más de 46 años","Agresivo","Aumentar ingresos","Educación","91166","Fondos"
"5591","13/07/2024","entre 26 y 35 años","Agresivo","Inversión","Sin motivo específico","67008","Fondos"
"5592","08/10/2024","más de 46 años","Agresivo","Otro","Proyecto personal","81056","ETF"
"5593","14/02/2024","entre 36 y 45 años","Moderado","Aumentar ingresos","Vivienda","86985","Bonos"
"5594","14/11/2024","menos de 25 años","Agresivo","Inversión","Vacaciones","27963","Bonos"
"5595","27/10/2024","entre 36 y 45 años","Agresivo","Aumentar ingresos","Vehículo","23786","Acciones"
"5596","12/07/2024","entre 36 y 45 años","Conservador","Inversión","Aprendizaje","92923","Acciones"
"5597","02/01/2025","entre 36 y 45 años","Moderado","Aumentar ingresos","Vehículo","70176","Acciones"
"5598","23/04/2024","entre 36 y 45 años","Conservador","Aumentar ingresos","Vivienda","86912","Acciones"
"5599","01/11/2024","entre 36 y 45 años","Agresivo","Inversión","Vivienda","73108","Bonos"
"5600","12/08/2024","entre 36 y 45 años","Moderado","Retiro","Educación","53276","Fondos"
"5601","09/12/2024","menos de 25 años","Conservador","Otro","Vacaciones","48031","Fondos"
"5602","13/06/2024","entre 26 y 35 años","Conservador","Ahorro","Sin motivo específico","86783","ETF"
"5603","05/08/2024","menos de 25 años","Conservador","Retiro","Educación","95547","Acciones"
"5604","06/09/2024","menos de 25 años","Moderado","Retiro","Proyecto personal","68412","Bonos"
"5605","12/03/2024","menos de 25 años","Conservador","Retiro","Educación","44430","Acciones"
"5606","09/07/2024","entre 26 y 35 años","Moderado","Aumentar ingresos","Vivienda","83630","Fondos"
"5607","20/04/2024","menos de 25 años","Conservador","Aumentar ingresos","Vacaciones","63247","Acciones"
"5608","11/12/2024","menos de 25 años","Moderado","Inversión","Educación","87604","ETF"
"5609","10/09/2024","entre 26 y 35 años","Moderado","Otro","Educación","72428","ETF"
"5610","05/07/2024","menos de 25 años","Agresivo","Ahorro","Vehículo","25687","ETF"
"5611","11/08/2024","entre 26 y 35 años","Agresivo","Retiro","Aprendizaje","40853","ETF"
"5612","23/07/2024","entre 36 y 45 años","Agresivo","Otro","Vacaciones","66948","Bonos"
"5613","08/05/2024","entre 36 y 45 años","Agresivo","Ahorro","Sin motivo específico","71001","Fondos"
"5614","11/09/2024","más de 46 años","Conservador","Inversión","Aprendizaje","77689","ETF"
"5615","30/11/2024","más de 46 años","Moderado","Otro","Proyecto personal","73946","Bonos"
"5616","06/11/2024","más de 46 años","Agresivo","Inversión","Aprendizaje","53154","Bonos"
"5617","24/10/2024","menos de 25 años","Moderado","Aumentar ingresos","Vehículo","42881","Bonos"
"5618","21/04/2024","entre 26 y 35 años","Conservador","Inversión","Vehículo","58713","Fondos"
"5619","03/04/2024","entre 26 y 35 años","Conservador","Retiro","Vivienda","80052","Fondos"
"5620","11/11/2024","entre 26 y 35 años","Conservador","Aumentar ingresos","Sin motivo específico","45713","Fondos"
"5621","20/07/2024","más de 46 años","Agresivo","Inversión","Vehículo","72088","Bonos"
"5622","16/10/2024","más de 46 años","Conservador","Inversión","Aprendizaje","44602","Acciones"
"5623","21/10/2024","entre 36 y 45 años","Moderado","Retiro","Vacaciones","34118","Fondos"
"5624","14/08/2024","entre 26 y 35 años","Moderado","Ahorro","Sin motivo específico","87927","Acciones"
"5625","10/03/2024","menos de 25 años","Agresivo","Ahorro","Aprendizaje","83464","Bonos"
"5626","01/03/2024","más de 46 años","Agresivo","Inversión","Vacaciones","44852","Acciones"
"5627","27/01/2025","entre 36 y 45 años","Moderado","Retiro","Vivienda","56490","Bonos"
"5628","08/05/2024","entre 26 y 35 años","Moderado","Inversión","Educación","73363","Bonos"
"5629","19/12/2024","menos de 25 años","Agresivo","Inversión","Educación","94803","Fondos"
"5630","26/05/2024","menos de 25 años","Conservador","Ahorro","Educación","52164","ETF"
"5631","11/03/2024","entre 36 y 45 años","Moderado","Aumentar ingresos","Vehículo","85728","Acciones"
"5632","13/10/2024","entre 36 y 45 años","Conservador","Aumentar ingresos","Sin motivo específico","35828","Acciones"
"5633","02/02/2024","menos de 25 años","Moderado","Inversión","Sin motivo específico","69338","ETF"
"5634","31/12/2024","más de 46 años","Agresivo","Otro","Vacaciones","22488","ETF"
"5635","03/07/2024","menos de 25 años","Agresivo","Ahorro","Proyecto personal","56425","ETF"
